init.hand1,init.hand2,wcj,score1,score2,winner,numrounds,finish.hand1,finish.hand2,pure.seq.counts,impure.seq.counts,set.counts
5 39 4 21 35 16 37 28 6 50 0 52 40,1 28 7 49 48 24 17 51 36 9 26 50,6,0,38,0,8,5 39 4 35 16 37 6 0 52 14 45 36 7,49 48 51 50 26 0 1 28 41 28 17 30 18,1,2,1
25 30 5 43 19 51 42 31 43 49 24 28 23,47 9 32 29 10 12 44 12 48 41 20 34 21,44,0,80,0,2,25 30 5 42 31 43 49 24 28 23 29 51 18,47 9 32 29 10 12 44 12 48 41 20 34 21,2,2,0
27 41 30 8 35 45 12 43 14 22 18 12 19,25 6 48 9 13 32 39 1 23 46 30 25,2,0,80,0,8,27 41 35 45 14 22 18 19 40 15 46 47 17,25 48 9 13 32 39 1 23 30 25 30 8 4,2,0,2
13 35 1 12 44 39 44 2 11 40 21 11 7,26 45 0 10 14 32 51 9 28 14 37 1 20,19,77,0,1,9,13 35 1 12 39 44 2 7 42 37 26 31 4,10 9 11 45 20 21 14 1 27 32 17 14 6,1,2,1
1 48 8 15 35 32 4 22 7 41 10 33 23,22 17 0 26 39 46 12 36 38 42 14 37 41,0,76,0,1,4,48 8 35 32 22 7 41 10 33 4 31 40 15,36 38 37 0 42 41 26 6 4 17 18 39 15,1,3,0
35 40 42 25 11 34 9 20 48 9 13 31 32,37 25 18 14 51 6 37 7 36 12 30 19,0,0,80,0,3,35 40 42 11 34 9 48 9 13 31 32 13 10,37 25 18 14 51 6 37 7 36 12 19 1 12,1,2,1
51 7 39 51 2 11 6 27 8 50 29 41 45,38 19 46 43 42 13 32 26 17 3 25 52,20,0,21,0,6,51 7 39 51 6 8 50 41 13 26 39 46 7,42 43 41 46 2 19 32 45 38 52 25 26 18,1,2,1
52 13 19 39 14 32 42 38 11 41 37 18 17,10 46 3 6 2 5 8 15 48 51 15 4 47,24,0,38,0,0,52 13 19 39 14 32 42 11 41 37 18 17 40,10 46 3 6 2 5 8 15 48 51 15 4 47,2,2,0
17 20 42 14 34 50 26 43 4 17 35 23 41,34 28 38 6 7 4 48 0 52 19 5 8 6,36,0,12,0,6,17 20 42 34 43 4 17 35 23 41 49 19 18,6 4 5 8 6 52 28 38 26 49 0 14 44,2,1,1
21 40 10 2 26 51 50 47 43 44 36 24 9,14 27 22 38 37 52 35 25 45 2 34 39 28,48,0,13,0,4,21 10 51 50 47 43 44 36 9 49 34 22 8,45 46 47 38 37 52 2 35 14 25 39 12 2,1,1,2
35 35 7 8 14 51 42 21 3 9 33 22 30,13 18 36 33 47 0 19 42 18 39 10 21 9,26,13,0,1,19,35 7 8 42 3 9 33 22 9 31 48 13 40,18 19 17 13 0 33 30 43 17 45 6 19 39,1,1,2
8 33 15 14 13 50 2 41 51 52 28 16 23,42 12 7 49 3 27 44 36 28 4 29 21,32,0,80,0,4,8 15 14 13 50 41 51 52 28 16 45 2 6,42 12 7 49 3 27 44 36 28 4 21 33 23,1,2,1
36 35 38 21 51 1 24 25 21 27 43 39 30,15 7 9 20 32 49 37 19 18 41 38 7 45,18,28,0,1,10,36 35 38 51 1 24 25 27 39 40 52 26 3,20 19 21 37 18 38 15 28 2 41 2 3 44,1,2,1
23 9 46 35 13 20 52 40 15 44 22 5 42,24 18 32 6 17 36 33 31 15 3 25 7 34,51,28,0,1,3,23 9 46 35 13 20 52 15 44 22 42 14 41,32 33 31 34 18 17 15 25 6 7 5 3 52,1,2,0
52 41 4 50 30 22 11 8 32 48 44 48 19,43 2 31 29 25 15 7 24 45 6 1 14,36,0,59,0,5,52 50 30 22 11 32 48 19 23 21 37 49 24,7 6 8 1 14 2 15 29 43 31 45 46 25,1,2,1
32 29 28 27 1 4 44 15 5 18 7 51 16,48 47 45 25 49 21 48 46 27 12 22 9,32,0,9,0,6,32 29 28 27 1 4 44 5 18 16 2 15 17,48 47 49 46 45 34 36 48 22 9 13 27 15,2,1,1
42 2 39 5 48 17 44 50 51 5 33 1 21,4 11 38 11 29 4 25 45 43 38 24 37,10,0,80,0,12,2 48 44 50 51 5 33 1 0 34 35 31 52,4 11 38 11 4 43 24 37 21 5 40 35 46,2,1,1
40 7 4 28 13 12 47 14 45 34 23 42 30,26 38 31 2 17 3 51 7 48 28 37 24 6,9,46,0,1,8,40 7 4 13 12 47 14 34 42 8 6 25 13,40 51 39 48 38 37 3 16 29 1 2 3 35,2,1,1
33 48 36 22 35 23 1 6 20 25 32 30 51,7 39 2 26 31 21 41 14 20 28 51 13 24,29,0,69,0,19,33 36 23 25 32 51 37 21 30 12 22 35 29,39 26 13 39 14 2 43 43 31 44 32 12 49,2,1,1
