init.hand1,init.hand2,wcj,score1,score2,winner,numrounds,finish.hand1,finish.hand2,pure.seq.counts,impure.seq.counts,set.counts
8 52 40 6 48 31 40 21 51 32 20 3 27,14 43 11 10 5 48 25 3 19 29 26 0 12,30,13,0,1,6,40 51 39 52 6 52 3 21 8 47 40 27 31,14 43 11 10 5 25 3 29 12 44 18 17 4,1,1,2
41 39 8 45 43 9 31 30 15 23 49 36 26,16 29 13 21 5 50 1 20 49 37 19 19 41,44,2,0,1,6,41 43 42 8 9 31 23 49 36 40 1 14 39,16 29 21 5 50 20 49 19 19 45 52 47 32,1,1,2
46 17 18 2 11 17 34 28 51 15 50 10 12,26 4 12 19 33 41 28 33 7 41 40 44 6,22,53,0,1,10,11 10 12 13 26 28 15 42 17 17 44 5 10,4 19 7 41 40 6 21 35 48 2 8 39 18,2,2,0
31 44 11 33 22 46 5 15 23 21 31 19 3,43 0 10 25 14 43 16 40 45 30 15 33 26,41,0,10,0,10,22 23 21 33 15 35 31 32 30 52 44 46 47,43 14 43 16 45 15 26 46 39 30 27 38 17,2,2,0
16 48 20 35 37 29 36 6 2 18 10 39 14,9 31 43 23 34 8 15 25 39 19 32 0 52,33,0,19,0,9,35 37 36 16 18 17 19 20 0 39 2 3 4,9 31 23 34 8 25 19 32 52 10 45 6 13,3,0,1
6 2 33 24 48 1 8 22 12 6 26 26,21 29 28 49 46 48 25 50 20 31 0 47 10,17,65,0,1,6,2 1 12 0 26 26 5 31 6 33 24 48 8,21 29 28 49 46 48 20 47 41 42 16 15 22,2,0,2
23 34 36 3 41 20 6 47 45 36 2 37,1 51 49 32 4 28 10 33 3 14 15 1 50,24,48,0,1,4,8 10 9 34 36 37 14 41 3 6 45 23 47,49 32 4 28 10 33 3 15 1 50 31 2 36,1,1,2
5 32 45 9 6 38 25 29 10 9 34 49,33 8 23 31 42 37 27 40 48 42 21 24 20,36,75,0,1,4,9 10 8 2 29 42 5 32 45 6 38 25 9,33 23 31 37 40 42 21 24 20 22 36 49 34,1,2,1
52 14 7 18 26 32 11 44 10 41 46 37,48 2 33 5 49 36 22 34 32 3 25 6 41,40,7,0,1,12,41 42 44 43 52 15 16 18 14 44 46 26 29,48 2 33 5 49 34 32 3 6 15 28 50 52,2,1,1
24 40 52 8 43 46 31 29 13 47 44 14 22,51 3 23 43 28 4 8 28 47 45 13 32 42,18,61,0,1,13,52 44 13 0 40 14 16 43 17 6 6 46 33,3 43 4 8 47 45 32 42 41 21 31 52 1,1,1,2
27 21 24 43 49 32 40 1 13 1 5 39 29,37 36 51 10 41 42 15 7 14 9 35 8 36,42,60,0,1,2,29 13 39 27 40 1 1 40 43 5 32 21 24,37 36 10 42 15 7 14 9 35 8 36 49 25,2,1,1
9 4 49 42 5 16 11 40 4 2 38 20,14 7 33 7 10 38 8 23 18 26 21 34 45,28,40,0,1,9,16 18 17 2 49 50 40 1 42 4 5 31 20,7 33 7 10 38 8 26 21 34 47 52 9 46,1,1,2
47 42 32 39 26 21 12 47 19 22 3 9 40,7 41 43 41 35 39 46 22 9 23 49 48 51,4,80,0,1,6,47 42 32 39 26 21 12 47 19 22 3 9 40,7 43 41 35 39 46 22 9 49 48 51 50 30,1,1,2
15 24 3 0 52 4 14 8 6 7 2 16 19,27 41 39 44 46 29 23 16 24 25 40 8 1,33,0,3,0,4,15 14 16 7 0 2 8 6 52 5 3 4 5,27 41 39 46 29 23 16 24 25 40 1 42 29,2,2,0
52 24 24 11 47 37 35 20 40 9 26 13,20 46 47 39 6 25 10 1 34 31 5 26 3,4,80,0,1,10,24 24 47 37 35 20 40 9 26 13 34 22 25,46 47 39 6 10 5 26 3 45 8 52 0 30,1,2,1
51 2 15 45 9 46 29 40 23 48 5 10 11,1 40 5 31 22 21 42 22 26 34 33 14 41,20,76,0,1,6,9 11 10 51 49 2 15 29 5 45 45 9 22,1 40 5 31 21 42 22 33 14 41 23 40 46,2,0,2
16 51 45 29 36 1 48 43 44 42 34 7 0,27 31 19 17 2 12 9 32 25 20 8 39 28,49,0,80,0,4,45 43 44 42 36 7 6 16 29 42 0 39 13,31 19 17 2 12 9 32 25 8 28 52 38 11,1,1,2
23 40 16 38 41 2 4 18 7 33 40 1 29,1 18 17 37 13 8 29 12 20 10 35 24 44,43,2,0,1,6,1 2 0 4 16 18 30 40 41 43 40 1 13,18 17 37 12 20 10 35 44 38 31 11 33 46,1,1,2
45 25 44 2 17 37 51 0 8 45 27 36 52,23 35 6 14 36 39 31 7 44 13 48 33 40,30,2,0,1,15,17 16 18 52 29 28 45 32 19 27 1 40 0,35 14 36 31 7 44 13 33 8 5 15 6 52,2,1,1
28 14 43 40 5 47 25 43 45 49 7 37 0,17 44 19 15 1 39 2 29 21 22 32 21 40,12,0,55,0,9,45 43 44 25 47 48 1 14 40 0 39 26 13,17 15 2 29 21 40 1 16 17 4 27 5 19,1,1,2
2 28 46 48 30 35 33 3 14 48 26 11,39 34 35 24 20 36 12 10 17 12 30 13 4,0,80,0,1,4,2 46 48 30 35 33 3 14 48 11 20 24 29,39 34 35 36 12 10 17 12 30 13 4 1 26,1,2,1
6 3 17 27 25 2 47 18 31 23 28 25,15 48 40 27 36 34 33 19 39 2 21 15 5,13,80,0,1,7,17 19 2 28 3 31 5 25 47 23 25 12 50,48 40 27 36 34 33 19 39 21 49 35 50 0,2,1,1
43 35 33 24 48 8 31 15 24 4 6 29,46 41 39 26 28 8 45 0 34 49 17 14 33,30,80,0,1,6,43 35 33 24 48 8 31 15 24 4 8 49 0,46 41 39 26 28 45 17 33 44 34 38 32 40,3,1,0
43 12 4 42 2 30 23 16 40 7 0 52,51 17 15 35 35 36 38 34 23 28 36 18 48,33,51,0,1,6,7 52 0 40 27 2 28 42 16 43 4 30 5,51 17 15 35 35 36 38 34 36 18 33 37 12,2,1,1
20 33 26 42 25 52 48 9 11 17 43 23,17 7 49 22 9 30 4 20 12 3 33 2 50,39,80,0,1,11,20 33 26 42 25 52 9 11 17 43 23 17 29,7 49 22 9 4 20 3 33 50 2 46 48 26,2,0,2
20 1 18 43 31 52 35 23 52 37 46 26 44,17 14 22 42 20 31 30 30 36 50 7 49 50,8,2,0,1,9,43 44 45 52 31 52 1 14 21 18 20 26 5,17 20 31 30 30 36 49 17 4 23 19 18 32,2,0,2
9 45 26 50 33 31 3 49 28 18 39 9 2,42 44 34 12 13 6 45 43 16 0 30 11 35,2,0,14,0,17,45 46 44 2 18 17 26 0 39 5 28 7 52,44 34 12 45 43 16 0 35 1 40 42 43 36,1,2,1
10 44 30 3 23 52 19 35 32 33 6 19,26 18 9 22 7 37 4 29 18 40 36 10 40,25,46,0,1,12,30 29 28 52 6 7 14 3 44 18 18 19 33,9 22 37 36 10 8 24 50 23 49 11 21 10,2,0,2
5 42 8 5 12 7 31 15 39 38 43 42 43,36 29 40 13 3 37 32 32 20 0 25 2 9,44,0,38,0,7,31 32 33 5 40 42 43 7 8 6 5 15 31,36 29 13 3 37 20 0 25 2 27 38 33 1,2,2,0
13 25 49 48 29 50 2 35 48 5 26 38,7 25 30 28 7 2 23 40 0 43 12 14 50,9,0,16,0,13,49 48 47 35 40 41 48 45 19 13 26 0 39,25 30 2 23 0 43 14 17 21 35 12 22 14,1,1,2
49 6 4 1 9 12 31 36 9 3 25 40,4 21 50 10 15 20 42 26 32 47 5 38 19,27,80,0,1,12,49 4 9 12 31 36 9 3 25 40 32 46 22,4 21 50 26 47 5 38 19 20 49 1 1 6,2,2,0
21 36 43 13 41 42 1 17 37 28 29 30 9,18 31 49 0 20 46 43 22 9 28 4 20 10,39,0,17,0,10,41 42 40 13 36 38 30 43 17 3 1 2 39,18 31 0 20 43 22 28 4 20 29 21 0 42,2,1,1
14 1 43 8 44 0 23 28 47 42 46 35 20,19 11 16 41 4 26 9 23 13 26 39 0 2,25,56,0,1,10,43 44 42 0 26 39 14 1 5 32 46 22 34,19 11 41 9 13 26 0 2 28 39 20 10 38,1,1,2
45 21 33 6 13 45 23 6 52 0 36 16,2 11 23 40 2 24 17 15 28 1 50 30 41,5,65,0,1,8,52 13 0 13 2 28 16 42 45 6 45 6 33,11 2 24 17 15 1 50 30 16 29 12 28 18,2,1,1
22 49 0 8 20 50 18 15 0 8 41 40 30,11 51 24 36 9 25 3 4 33 3 27 47 44,1,41,0,1,7,49 50 51 20 40 18 17 0 41 30 33 22 36,11 24 9 25 4 33 3 27 23 31 8 5 52,2,2,0
46 30 41 4 47 8 52 37 18 12 41 3 31,9 18 24 8 39 35 27 6 3 21 33 7 34,25,14,0,1,12,46 47 48 52 18 20 21 12 16 18 41 28 30,9 8 35 6 33 7 34 37 8 32 36 34 25,3,1,0
20 21 7 12 3 48 4 46 50 33 47 43 10,1 13 46 52 14 16 2 33 11 41 11 42 27,24,20,0,1,2,48 46 47 12 50 10 20 7 33 14 3 4 43,1 13 46 52 14 16 2 33 11 41 11 42 43,1,2,1
31 43 44 38 2 50 12 22 1 7 13 9,36 23 0 32 49 35 12 13 27 30 3 7 35,16,80,0,1,11,31 43 44 38 2 50 12 22 1 21 35 44 47,36 23 0 32 49 12 3 35 30 42 37 52 16,1,2,1
15 33 47 10 21 13 24 45 26 14 7 49,27 47 39 25 20 7 17 2 13 20 4 44 10,1,80,0,1,6,33 47 10 21 13 24 7 49 44 10 47 47 2,27 39 25 7 13 20 4 5 26 14 6 18 38,1,1,2
28 48 40 29 35 48 36 46 19 52 25 32,5 20 51 36 37 49 7 4 39 35 42 28 22,27,80,0,1,12,48 40 35 46 19 52 25 32 31 22 5 37 38,20 51 36 49 7 35 33 13 15 37 16 52 27,1,2,1
17 32 6 37 10 42 33 20 16 0 47 30,27 49 6 21 13 4 52 4 18 25 46 39 7,26,0,60,0,12,17 16 18 32 34 33 20 7 46 0 30 31 39,49 6 21 13 4 52 4 23 52 1 2 39 14,2,1,1
6 7 15 15 13 35 33 45 0 29 4 12 9,2 14 20 50 18 31 40 42 43 47 33 46 28,25,13,0,1,6,13 15 14 12 33 35 6 45 32 0 27 15 2,20 18 31 40 42 43 33 46 44 7 25 39 12,1,1,2
52 11 7 0 21 33 8 36 22 34 50 50,23 46 41 25 26 46 51 52 17 17 24 8 31,51,47,0,1,7,21 22 20 52 33 36 34 0 17 7 11 8 50,23 25 46 51 52 24 8 31 18 11 5 45 38,1,2,1
29 51 31 20 35 27 13 1 38 30 39 50 45,32 27 52 43 4 15 25 9 22 42 44 11 7,8,21,0,1,4,29 31 30 32 51 50 34 13 39 27 1 3 30,27 52 43 15 25 9 22 42 44 38 35 47 13,1,2,1
33 14 49 8 7 50 4 18 16 7 15 9 6,33 0 11 31 47 45 46 25 3 6 16 30 24,10,3,0,1,5,8 7 9 6 14 49 16 15 25 33 7 52 27,33 11 31 47 45 46 3 6 24 50 4 5 23,2,1,1
33 4 48 47 29 21 29 42 27 47 3 23,30 42 34 11 4 6 23 38 14 40 5 2 30,19,16,0,1,12,48 47 46 45 47 32 50 29 42 3 0 29 33,42 34 4 6 40 5 30 43 21 4 45 43 3,1,1,2
48 38 51 1 9 24 4 18 13 12 25 48,28 27 15 43 1 8 4 18 16 7 24 26 50,27,80,0,1,4,48 38 51 1 9 24 4 18 13 12 25 48 50,28 27 15 43 1 8 4 18 16 7 26 30 9,2,1,1
16 4 9 33 34 10 25 11 22 38 41 24 26,15 7 2 49 2 3 13 39 43 7 3 29 30,0,80,0,1,11,9 11 26 25 22 24 21 33 34 39 41 43 31,2 49 2 3 13 39 3 30 47 4 52 27 52,1,3,0
29 36 19 34 47 22 12 3 52 28 29 23 30,44 40 5 6 32 35 39 20 34 14 0 17 17,10,0,53,0,2,29 28 30 36 19 22 20 52 34 47 23 3 29,44 40 5 6 32 35 39 34 14 0 17 7 0,1,1,2
15 16 28 49 39 2 40 30 35 50 13 23 18,29 22 4 44 51 18 44 46 41 48 43 25 38,37,0,80,0,8,39 40 41 50 50 13 16 15 28 2 52 30 4,22 44 51 44 46 48 43 25 38 9 12 45 40,1,1,2
7 41 4 26 44 29 24 20 5 43 9 28 49,0 36 6 2 16 14 37 50 47 11 34 20 2,3,11,0,1,14,4 5 6 16 43 44 41 42 6 32 26 14 30,0 36 16 37 50 11 34 2 49 24 3 51 50,1,2,1
2 40 50 16 23 13 51 48 6 11 26 25 3,39 6 35 45 46 49 24 16 41 12 33 52 14,36,61,0,1,9,23 10 26 0 40 2 16 3 42 6 19 7 50,39 35 45 46 49 16 41 33 52 14 44 13 34,2,2,0
43 0 37 11 52 11 21 12 44 50 40 8 49,46 3 47 39 14 45 18 15 26 41 18 29 2,50,0,43,0,0,43 44 45 0 37 12 11 21 8 52 11 49 50,46 3 47 39 14 45 18 15 26 41 18 29 2,1,2,1
14 12 8 28 48 6 7 23 15 11 0 40 42,20 36 13 1 47 3 37 2 12 45 44 31 49,18,2,0,1,6,8 6 7 12 11 44 5 40 42 15 14 13 0,36 1 47 3 37 2 45 44 31 49 48 48 52,1,3,0
24 27 18 44 38 31 12 41 7 46 42 5 30,32 41 15 34 21 13 51 4 29 49 36 49 20,12,0,80,0,4,41 42 43 44 38 7 5 12 39 41 31 18 44,32 15 34 21 13 51 4 29 36 49 20 5 25,1,2,1
48 17 10 45 30 3 5 16 41 51 30 37,44 42 49 21 47 1 27 50 17 48 45 0 33,18,21,0,1,8,40 41 42 5 16 17 31 33 20 13 3 30 45,44 49 47 1 48 45 0 21 12 47 50 34 48,2,1,1
44 40 19 10 7 27 24 9 21 49 45 13,44 3 10 17 32 23 5 37 2 8 12 16 35,15,64,0,1,9,13 15 14 39 40 27 42 44 31 45 7 10 47,3 10 17 23 5 2 16 35 49 34 2 41 36,1,2,1
1 38 39 36 29 27 14 12 49 24 31 45,44 28 40 18 25 26 5 2 6 31 37 4 45,36,66,0,1,11,36 52 1 27 14 29 16 42 31 45 45 46 34,44 28 18 26 5 2 6 31 4 27 0 12 49,2,1,1
22 20 36 41 8 40 50 25 32 11 42 1,47 14 28 0 46 14 12 21 49 16 18 16 2,30,80,0,1,7,22 8 40 50 25 32 11 42 37 49 16 46 21,47 0 14 12 18 16 5 34 44 4 31 21 1,1,1,2
52 43 19 0 38 11 2 43 42 2 15 22 36,6 9 25 12 0 22 17 4 18 14 42 13 16,28,25,0,1,7,2 4 3 52 19 22 43 15 30 0 42 42 31,9 25 12 17 4 18 14 13 16 6 11 5 2,3,1,0
31 2 51 7 31 20 43 50 5 35 8 17,19 6 9 48 40 41 39 39 32 17 3 52 45,37,16,0,1,8,35 34 33 7 8 9 50 5 31 39 2 2 43,19 6 48 40 41 39 32 17 52 45 9 15 24,1,1,2
20 35 29 48 32 34 47 27 17 38 0 0,23 13 24 8 3 24 14 4 40 44 48 49 4,28,76,0,1,11,0 0 13 39 27 29 30 32 45 20 20 35 48,23 3 24 14 48 49 4 1 27 5 25 51 52,2,1,1
14 26 17 25 31 15 43 10 52 0 34 38,51 32 31 4 30 6 14 47 18 50 45 13 5,43,52,0,1,8,17 43 52 4 26 0 40 41 28 31 25 10 36,51 32 31 4 30 6 14 18 50 45 13 5 15,1,1,2
43 35 17 25 2 21 44 27 22 34 6 23 34,8 38 0 45 47 30 24 33 50 9 43 11 21,41,0,80,0,26,35 34 33 36 2 46 45 26 0 13 49 52 51,8 47 50 21 31 15 30 47 52 11 24 26 15,1,2,1
23 1 26 23 51 16 8 7 50 19 10 28,34 26 24 37 28 15 45 25 34 36 48 42 31,25,73,0,1,13,51 26 1 40 15 28 16 18 6 19 7 23 48,26 37 28 45 25 34 52 46 16 36 47 3 38,1,2,1
13 19 15 14 45 34 38 25 30 3 26 31 10,20 8 1 12 37 16 45 49 18 7 9 12 2,36,15,0,1,5,13 15 14 25 30 31 10 49 31 33 26 3 45,20 8 1 37 49 18 7 12 2 38 9 19 10,2,2,0
51 41 16 35 50 31 37 44 2 27 24 28,22 38 29 32 6 10 4 22 51 40 49 5 12,49,80,0,1,3,51 41 16 35 50 31 37 44 2 27 28 28 22,38 29 32 10 4 22 51 49 5 12 6 24 10,1,2,1
52 52 7 48 23 28 51 34 36 15 19 42 8,20 32 30 42 9 50 7 18 41 46 3 21 12,31,5,0,1,5,7 8 6 52 34 36 52 28 15 48 50 49 42,20 30 42 9 7 18 41 46 12 43 32 10 11,2,1,1
37 45 3 7 17 44 47 6 30 46 30 29 27,27 4 14 21 22 34 31 43 48 8 51 5 46,28,32,0,1,7,45 44 47 46 43 0 0 27 1 3 29 17 30,4 21 34 31 48 8 5 46 32 7 6 2 30,2,1,1
47 9 51 36 40 33 8 10 37 18 38 28 22,2 49 25 7 45 48 16 18 17 51 13 31 31,21,0,18,0,10,36 37 38 35 8 10 12 51 47 50 39 40 47,49 25 7 48 16 18 17 51 13 33 20 4 21,1,3,0
51 38 44 32 16 14 26 21 41 52 7 45 19,0 27 30 25 34 49 13 20 8 40 50 23 1,18,7,0,1,12,26 28 27 44 25 14 52 51 41 42 39 0 16,27 25 34 13 8 1 21 47 48 49 50 40 18,1,1,2
21 51 34 48 33 10 2 39 24 47 44 52 41,19 36 9 26 28 40 15 35 51 35 34 10 29,14,47,0,1,4,34 33 35 48 47 52 39 2 41 44 21 51 10,36 9 26 28 40 15 35 34 10 29 16 8 27,2,2,0
42 16 7 8 50 11 6 31 18 36 9 29 39,0 13 42 20 4 47 51 35 46 27 10 22 11,3,2,0,1,5,7 8 9 6 42 4 16 50 11 29 39 51 26,0 13 42 20 47 46 10 22 11 45 9 12 52,2,1,1
46 7 3 22 51 32 29 46 52 18 4 29,14 28 41 44 11 23 19 47 9 45 49 6 43,15,36,0,1,7,3 4 5 52 22 23 0 26 29 29 18 5 32,28 41 44 11 19 47 9 45 49 6 43 12 42,1,2,1
4 14 21 11 30 2 32 3 45 15 9 36 3,27 14 45 0 23 36 23 16 43 2 49 43 24,28,41,0,1,3,4 2 3 11 15 9 0 14 3 30 32 45 7,14 45 23 36 23 16 2 49 43 24 44 21 41,1,2,1
32 29 36 51 15 49 32 0 5 17 21 12,43 9 13 22 49 21 37 15 13 46 35 11 41,45,80,0,1,9,32 0 15 29 17 5 18 36 51 49 37 9 49,43 22 21 15 13 46 4 6 30 20 33 20 32,1,1,2
5 45 18 27 4 37 40 0 38 45 15 10,20 23 12 5 43 52 42 20 48 28 47 33 49,31,72,0,1,4,5 18 0 27 40 15 4 30 45 37 38 10 9,20 23 5 43 52 42 20 48 47 33 49 21 22,2,1,1
13 5 26 7 12 27 42 50 38 51 21 26 51,46 8 16 19 32 39 23 33 47 5 11 13 20,2,2,0,1,11,26 27 38 5 7 6 42 29 16 52 1 12 13,46 8 19 32 33 20 21 45 44 47 21 34 15,3,0,1
9 42 22 50 44 43 15 48 0 31 6 7 26,49 28 25 7 21 46 30 30 16 39 17 49 8,34,76,0,1,6,42 44 43 0 27 15 6 7 9 25 37 49 25,28 7 21 46 30 30 49 8 48 50 17 31 33,1,1,2
45 50 49 45 21 11 25 8 32 0 16 16,2 44 9 12 43 26 37 13 25 30 37 28 20,9,80,0,1,9,50 49 45 21 11 8 32 0 16 21 24 30 39,2 44 9 12 43 26 25 28 5 51 45 52 48,1,2,1
32 39 13 30 38 41 42 35 7 41 34 35 22,27 9 13 36 9 16 17 20 48 46 8 12 37,3,59,0,1,5,42 52 39 13 27 27 41 41 30 32 45 7 38,9 36 9 16 17 20 48 8 37 19 22 35 29,1,2,1
39 45 37 29 3 47 34 35 49 51 43 12,16 47 32 27 20 52 19 45 2 27 8 26 18,24,37,0,1,8,29 30 28 37 34 35 39 3 16 16 43 4 45,47 20 52 45 27 8 26 18 6 29 7 19 37,2,2,0
35 7 20 30 46 20 26 24 27 18 44 26 19,41 12 27 21 44 36 23 8 34 11 38 38 7,22,0,17,0,9,20 18 19 35 26 27 7 46 33 52 30 27 9,41 21 36 23 8 34 38 39 22 47 37 5 51,1,2,1
44 3 30 18 29 22 27 22 26 1 13 23 47,33 8 45 13 43 27 52 2 49 4 42 41 12,5,44,0,1,11,44 18 26 13 26 27 1 27 3 29 16 30 45,43 52 2 42 41 12 11 28 32 33 10 15 30,2,1,1
15 44 38 21 36 39 5 20 37 47 42 48,17 14 23 2 46 20 43 40 25 30 28 51 32,41,2,0,1,7,38 36 37 15 48 50 21 47 8 44 5 18 39,17 14 2 46 20 25 30 28 32 31 29 43 15,1,1,2
21 0 44 3 7 49 39 48 10 3 51 32 19,23 38 14 39 13 21 4 8 17 50 29 20 43,18,68,0,1,7,44 52 0 39 0 3 3 29 32 7 21 49 48,14 13 21 4 17 50 20 43 24 31 23 11 25,1,1,2
29 20 23 45 14 8 51 0 32 19 28 4,5 12 10 7 1 44 37 40 6 7 18 51 29,11,80,0,1,7,29 20 23 14 51 0 32 19 4 35 47 7 49,5 12 10 1 44 37 40 7 18 6 52 31 8,1,1,2
14 40 19 1 16 33 7 48 13 9 8 12 44,43 32 49 3 35 38 37 10 18 34 17 39 11,45,4,0,1,7,7 9 8 13 14 15 1 40 14 19 16 3 41,43 32 35 38 37 10 17 11 48 12 47 49 30,2,1,1
5 11 42 47 3 3 21 39 52 37 30 41,15 14 28 44 44 49 8 12 2 47 7 13 48,40,0,13,0,7,28 30 29 31 52 39 41 42 51 5 3 6 27,15 14 44 49 12 2 47 7 13 48 9 0 8,1,2,0
52 13 38 15 49 33 41 19 35 28 38 20 34,1 10 4 48 40 3 17 42 14 51 9 44 24,26,0,67,0,3,33 35 34 52 13 38 15 41 28 19 20 39 22,1 10 4 48 40 3 14 51 9 44 24 11 49,1,2,1
49 37 35 31 38 41 49 6 48 1 47 28 11,34 43 50 19 12 12 7 44 40 20 7 51 10,31,31,0,1,4,49 48 47 37 35 31 38 1 41 28 17 4 6,43 50 19 12 44 40 20 51 10 11 49 42 44,2,2,0
35 42 18 32 47 46 11 24 4 40 41 44 45,26 31 0 1 3 17 27 29 34 21 46 36 23,39,0,17,0,2,42 40 41 47 46 44 45 52 17 18 11 24 50,26 31 0 1 3 29 34 21 46 36 23 35 32,2,1,1
