init.hand1,init.hand2,wcj,score1,score2,winner,numrounds,finish.hand1,finish.hand2,pure.seq.counts,impure.seq.counts,set.counts
48 7 35 3 27 17 32 2 11 37 30 49,10 1 50 45 38 19 32 26 4 33 33 48 52,34,68,0,1,10,35 32 33 34 13 2 30 5 7 37 49 22 10,1 50 45 38 19 32 26 4 48 52 27 3 49,2,1,1
25 26 9 35 50 2 33 27 42 26 21 48,22 36 46 13 25 8 0 31 16 51 22 3 14,31,76,0,1,6,35 33 34 26 26 2 46 46 25 9 50 21 51,36 13 25 31 16 22 3 14 21 10 23 44 42,1,1,2
46 30 25 24 23 45 25 43 51 7 44 20 39,41 46 38 2 52 37 9 29 13 47 19 17 49,1,0,14,0,8,25 24 23 45 44 46 1 7 20 25 51 38 14,41 46 2 52 37 47 19 17 20 48 38 35 21,2,0,2
52 1 20 17 26 14 6 18 44 2 16 29 24,1 13 36 5 49 46 33 29 51 28 52 10 50,7,0,3,0,4,1 2 3 52 20 29 32 28 17 18 16 14 7,1 36 5 49 46 33 29 51 52 10 50 6 28,1,2,0
41 10 23 37 43 14 47 31 5 43 26 11 12,35 1 49 30 29 42 13 45 35 10 7 46 17,7,34,0,1,6,10 11 12 9 26 13 14 1 27 41 3 43 43,49 30 29 42 45 35 10 7 46 9 23 22 31,1,1,2
13 36 48 41 49 3 33 0 15 52 28 19 36,27 11 6 51 12 4 1 46 35 1 5 7 21,20,66,0,1,3,33 52 13 0 41 15 28 41 19 6 36 48 49,27 11 6 12 4 46 35 1 5 7 36 3 10,2,1,1
49 12 7 51 34 3 22 13 46 18 15 44,27 31 4 19 14 36 17 51 52 41 38 37 27,17,80,0,1,2,49 12 7 51 34 3 22 13 46 18 15 44 21,27 4 14 36 17 51 52 41 38 37 27 1 40,1,2,1
52 44 13 29 3 32 35 21 5 24 35 16,43 11 14 48 25 14 8 7 22 37 47 27 2,33,14,0,1,10,46 44 45 52 18 19 3 29 16 13 26 40 5,11 14 48 25 14 7 47 27 9 13 10 8 40,2,1,1
14 28 32 0 12 30 52 15 46 43 22 19 2,25 17 16 1 44 34 21 44 32 47 13 15 24,3,13,0,1,9,0 12 1 2 52 28 30 18 42 44 14 15 43,25 17 16 34 21 32 47 15 24 22 33 16 31,2,1,1
44 31 1 1 6 8 50 38 26 7 12 16 42,34 44 25 16 20 51 17 35 41 15 18 41 19,28,62,0,1,1,44 31 1 1 6 8 50 38 26 7 12 16 42,34 25 16 20 51 17 35 41 15 18 41 19 19,1,2,1
6 16 6 23 22 30 32 52 50 52 43 48 33,31 49 47 41 1 46 12 51 38 35 29 15 48,5,3,0,1,3,23 22 24 52 50 48 32 52 33 30 43 18 1,31 49 47 41 46 12 51 38 35 15 48 37 44,1,1,2
36 41 19 30 28 38 32 51 3 8 10 25,17 9 5 21 18 6 45 8 23 35 26 28 0,1,24,0,1,13,30 32 31 8 10 9 11 41 28 2 28 36 11,9 5 21 18 6 45 8 23 10 31 14 44 19,1,1,2
46 40 28 43 1 40 37 38 16 9 39 39 3,12 48 21 2 45 0 32 6 45 36 41 21 28,19,58,0,1,8,39 40 51 1 40 14 16 3 43 17 44 37 50,12 48 2 45 0 32 6 45 41 21 47 18 46,1,2,1
14 30 8 30 3 38 19 5 27 35 34 49 10,16 37 11 46 15 42 46 23 22 38 0 20 13,0,38,0,1,4,38 27 26 35 34 52 14 40 3 30 30 5 19,16 37 11 15 23 22 38 0 20 13 10 36 14,2,2,0
51 30 0 22 13 34 45 39 6 27 50 30,21 29 41 18 47 1 44 15 43 25 5 32 21,27,70,0,1,11,27 0 13 39 28 42 30 30 6 32 19 46 38,18 47 1 44 15 43 5 21 34 18 17 40 45,1,1,2
15 49 0 42 27 18 22 29 23 34 37 33,40 11 5 10 26 16 46 2 1 6 31 3 2,51,65,0,1,10,27 29 28 0 15 42 16 16 18 31 34 35 49,5 10 46 1 3 2 49 47 7 6 36 48 51,3,0,1
1 52 41 43 16 40 39 15 28 33 24 38 11,31 48 40 25 14 20 9 2 23 29 12 20 47,17,0,13,0,7,41 40 39 42 52 16 18 15 28 2 43 5 31,31 48 40 25 14 12 20 47 38 46 19 21 45,1,1,2
52 29 21 23 38 10 18 4 25 5 52 7,30 32 11 43 41 35 50 24 0 17 29 13 11,44,65,0,1,13,52 18 52 1 2 29 29 4 17 45 7 33 51,30 32 41 50 24 0 13 11 18 43 5 44 42,1,1,2
42 2 8 47 33 7 41 40 21 45 40 14 45,23 37 41 24 35 37 25 15 20 11 4 48 43,13,80,0,1,6,41 40 40 14 1 45 33 7 20 8 47 21 20,23 37 41 24 35 37 25 11 43 50 42 36 13,3,0,1
43 2 52 49 36 26 46 45 42 48 30 9 48,47 2 13 43 7 31 29 14 12 50 51 42 7,33,63,0,1,11,52 46 26 0 2 42 43 30 43 45 19 45 19,47 13 7 31 29 14 12 50 51 7 48 30 49,2,1,1
43 7 11 23 29 47 24 20 33 38 18 8 16,31 8 16 37 21 51 19 39 50 12 45 30 0,7,0,18,0,18,29 31 30 20 15 16 18 33 24 25 27 1 40,21 51 19 50 45 0 44 2 43 7 20 12 39,1,2,1
4 50 17 8 39 36 7 24 32 44 28 29,11 9 35 49 19 10 52 6 20 15 30 11 18,37,72,0,1,2,50 24 39 28 29 42 4 17 44 32 7 8 36,11 9 49 19 10 52 6 20 30 11 18 4 52,1,1,2
